rooms,year_built,location,building_floor_num,garage,district,leasing,balcony,size_meters,door_type,apartment_floor_num,window_type,num_windows,floor_type
3 өрөө,2015,Зайсан,12,Байхгүй,Хан-Уул,Лизинггүй,1 тагттай,69.4,Төмөр вакум,11,Вакум,4,Паркет
2 өрөө,2018,Бусад,9,Байхгүй,Хан-Уул,Хувь лизингтэй,1 тагттай,42.0,Бүргэд,1,Вакум,2,Паркет
2 өрөө,2013,14-р хороолол,12,Байхгүй,Баянзүрх,Банкны лизингтэй,1 тагттай,69.0,Бүргэд,9,Вакум,2,Паркет
2 өрөө,2005,6-р бичил,9,Байхгүй,Баянгол,Лизинггүй,1 тагттай,65.0,Бүргэд,9,Вакум,4,Паркет
3 өрөө,2019,Зайсан,5,Байхгүй,Хан-Уул,Лизинггүй,1 тагттай,95.0,Төмөр,2,Вакум,3,Паркет
2 өрөө,2015,"3, 4 хороолол",9,Байхгүй,Баянгол,Лизинггүй,1 тагттай,56.64,Бүргэд,8,Вакум,4,Паркет
2 өрөө,2014,19-р хороолол,12,Байхгүй,Хан-Уул,Лизинггүй,1 тагттай,50.0,Бүргэд,2,Вакум,2,Паркет
3 өрөө,2016,Бусад,16,Байхгүй,Баянзүрх,Лизинггүй,1 тагттай,74.0,Бүргэд,2,Вакум,3,Паркет
3 өрөө,2020,19-р хороолол,16,Байхгүй,Хан-Уул,Лизинггүй,1 тагттай,75.73,Бүргэд,9,Вакум,3,Паркет
4 өрөө,2010,Бусад,10,Байхгүй,Баянзүрх,Лизинггүй,2 тагттай,90.4,Бүргэд,10,Вакум,5,Паркет
1 өрөө,1999,13-р хороолол,9,Байхгүй,Баянзүрх,Лизинггүй,1 тагттай,18.0,Бүргэд,2,Вакум,3,Паркет
1 өрөө,2014,Нарны хороолол,12,Байхгүй,Баянгол,Лизинггүй,1 тагттай,50.0,Бүргэд,3,Вакум,1,Паркет
2 өрөө,2019,River stone,15,Байхгүй,Хан-Уул,Лизинггүй,1 тагттай,50.0,Бүргэд,10,Вакум,2,Паркет
4 өрөө,2019,Яармаг,13,Байхгүй,Хан-Уул,Лизинггүй,1 тагттай,90.0,Төмөр,5,Вакум,5,Паркет
2 өрөө,2016,Төмөр зам,12,Байхгүй,Баянгол,Хувь лизингтэй,1 тагттай,57.7,Бүргэд,2,Вакум,3,Паркет
2 өрөө,2018,Яармаг,15,Байгаа,Хан-Уул,Лизинггүй,1 тагттай,51.28,Бүргэд,14,Вакум,3,Паркет
2 өрөө,2020,Бусад,16,Байхгүй,Баянзүрх,Лизинггүй,1 тагттай,56.0,Бүргэд,6,Вакум,2,Паркет
2 өрөө,1993,11-р хороолол,4,Байхгүй,Сүхбаатар,Лизинггүй,1 тагттай,60.0,Бүргэд,4,Мод,3,Паркет
2 өрөө,2019,100 айл,12,Байхгүй,Сүхбаатар,Лизинггүй,1 тагттай,49.28,Бүргэд,9,Вакум,4,Паркет
1 өрөө,2017,16-р хороолол,12,Байхгүй,Баянзүрх,Хувь лизингтэй,1 тагттай,31.0,Бүргэд,8,Вакум,1,Паркет
3 өрөө,2014,1-р хороолол,17,Байхгүй,Сонгино Хайрхан,Лизинггүй,1 тагттай,81.0,Бүргэд,16,Вакум,4,Паркет
2 өрөө,2010,10-р хороолол,10,Байхгүй,Баянгол,Лизинггүй,1 тагттай,63.0,Бүргэд,3,Вакум,3,Паркет
1 өрөө,2013,Viva city,5,Байхгүй,Хан-Уул,Лизинггүй,Тагтгүй,30.3,Бүргэд,4,Вакум,1,Паркет
3 өрөө,2019,Яармаг,5,Байгаа,Хан-Уул,Лизинггүй,1 тагттай,61.0,Бүргэд,2,Вакум,3,Паркет
4 өрөө,2008,13-р хороолол,6,Байгаа,Баянзүрх,Лизинггүй,2 тагттай,227.0,Төмөр,3,Вакум,5,Паркет
2 өрөө,2019,Нисэх,12,Байхгүй,Хан-Уул,Хувь лизингтэй,1 тагттай,53.0,Бүргэд,11,Вакум,3,Паркет
3 өрөө,2015,11-р хороолол,12,Байхгүй,Сүхбаатар,Лизинггүй,1 тагттай,80.0,Бүргэд,9,Вакум,3,Паркет
2 өрөө,2019,19-р хороолол,14,Байхгүй,Хан-Уул,Лизинггүй,2 тагттай,50.0,Бүргэд,11,Вакум,3,Паркет
2 өрөө,2015,Офицер,10,Байхгүй,Баянзүрх,Банкны лизингтэй,1 тагттай,50.0,Бүргэд,5,Вакум,3,Паркет
2 өрөө,2020,Яармаг,13,Байгаа,Хан-Уул,Лизинггүй,1 тагттай,45.0,Бүргэд,9,Вакум,2,Паркет
2 өрөө,2012,Хурд,12,Байхгүй,Хан-Уул,Лизинггүй,1 тагттай,59.57,Бүргэд,10,Вакум,2,Паркет
2 өрөө,1980,Ханбүргэдэй,6,Байхгүй,Баянгол,Лизинггүй,Тагтгүй,28.0,Бүргэд,1,Вакум,3,Паркет
2 өрөө,2015,25-р эмийн сан,12,Байхгүй,Баянгол,Банкны лизингтэй,1 тагттай,34.6,Бүргэд,12,Вакум,2,Паркет
4 өрөө,2019,Яармаг,9,Байхгүй,Хан-Уул,Лизинггүй,1 тагттай,104.0,Бүргэд,1,Вакум,6,Паркет
1 өрөө,2019,Офицер,3,Байхгүй,Баянзүрх,Хувь лизингтэй,1 тагттай,29.0,Төмөр,3,Вакум,2,Паркет
2 өрөө,2020,Бусад,14,Байхгүй,Хан-Уул,Банкны лизингтэй,1 тагттай,58.0,Төмөр,6,Вакум,2,Паркет
3 өрөө,2008,11-р хороолол,8,Байхгүй,Сүхбаатар,Лизинггүй,1 тагттай,108.0,Төмөр,2,Вакум,4,Паркет
1 өрөө,2019,Бусад,12,Байхгүй,Хан-Уул,Лизинггүй,1 тагттай,30.0,Бүргэд,6,Вакум,2,Паркет
3 өрөө,2020,Viva city,12,Байхгүй,Хан-Уул,Лизинггүй,1 тагттай,74.0,Бүргэд,5,Вакум,2,Паркет
3 өрөө,2003,1-р хороолол,12,Байхгүй,Сонгино Хайрхан,Банкны лизингтэй,2 тагттай,79.0,Бүргэд,7,Вакум,5,Паркет
2 өрөө,2019,16-р хороолол,16,Байхгүй,Баянзүрх,Лизинггүй,1 тагттай,48.9,Төмөр,12,Вакум,2,Паркет
2 өрөө,2012,Зайсан,6,Байгаа,Хан-Уул,Лизинггүй,1 тагттай,68.0,Бүргэд,3,Вакум,2,Паркет
3 өрөө,2012,Бусад,12,Байхгүй,Баянгол,Лизинггүй,2 тагттай,55.0,Бүргэд,9,Вакум,3,Паркет
2 өрөө,2004,16-р хороолол,5,Байхгүй,Баянзүрх,Хувь лизингтэй,1 тагттай,49.0,Төмөр,5,Вакум,4,Паркет
2 өрөө,2019,15-р хороолол,16,Байхгүй,Баянзүрх,Лизинггүй,1 тагттай,44.0,Бүргэд,12,Вакум,2,Паркет
2 өрөө,2019,Ханын материал,9,Байхгүй,Сонгино Хайрхан,Банкны лизингтэй,1 тагттай,50.4,Вакум,2,Вакум,2,Паркет
2 өрөө,2020,Яармаг,12,Байгаа,Хан-Уул,Лизинггүй,1 тагттай,52.0,Төмөр,5,Вакум,2,Паркет
2 өрөө,2016,15-р хороолол,6,Байхгүй,Баянзүрх,Лизинггүй,1 тагттай,46.31,Төмөр,3,Вакум,2,Паркет
2 өрөө,2014,13-р хороолол,12,Байхгүй,Баянзүрх,Лизинггүй,1 тагттай,62.0,Бүргэд,1,Вакум,2,Паркет
2 өрөө,2013,16-р хороолол,10,Байхгүй,Баянзүрх,Лизинггүй,2 тагттай,45.0,Бүргэд,1,Вакум,2,Паркет
2 өрөө,2015,Зайсан,12,Байгаа,Хан-Уул,Хувь лизингтэй,1 тагттай,44.0,Төмөр,10,Вакум,2,Паркет
2 өрөө,2017,Гандан,9,Байхгүй,Баянгол,Лизинггүй,1 тагттай,55.0,Вакум,9,Вакум,2,Паркет
3 өрөө,2013,Алтай хотхон,12,Байгаа,Хан-Уул,Лизинггүй,1 тагттай,73.0,Бүргэд,6,Вакум,3,Паркет
2 өрөө,2016,Бусад,12,Байхгүй,Хан-Уул,Лизинггүй,1 тагттай,55.0,Бүргэд,4,Вакум,2,Паркет
2 өрөө,2020,Бусад,10,Байхгүй,Хан-Уул,Хувь лизингтэй,1 тагттай,39.0,Төмөр,3,Төмөр вакум,2,Паркет
2 өрөө,2013,16-р хороолол,10,Байхгүй,Баянзүрх,Банкны лизингтэй,1 тагттай,46.72,Бүргэд,7,Вакум,3,Паркет
3 өрөө,2015,Бусад,11,Байгаа,Хан-Уул,Лизинггүй,1 тагттай,112.0,Бүргэд,6,Вакум,4,Паркет
2 өрөө,2012,Москва хороолол,12,Байхгүй,Сонгино Хайрхан,Хувь лизингтэй,1 тагттай,50.6,Бүргэд,12,Вакум,2,Паркет
3 өрөө,1993,1-р хороолол,9,Байхгүй,Сонгино Хайрхан,Лизинггүй,1 тагттай,85.0,Бүргэд,1,Вакум,4,Плита
3 өрөө,2015,10-р хороолол,9,Байгаа,Баянгол,Лизинггүй,Тагтгүй,125.0,Төмөр,8,Вакум,5,Паркет
3 өрөө,2002,Бага тойрог,10,Байхгүй,Чингэлтэй,Лизинггүй,Тагтгүй,88.0,Бүргэд,9,Вакум,3,Паркет
2 өрөө,2012,1-р хороолол,14,Байхгүй,Баянгол,Лизинггүй,1 тагттай,56.3,Төмөр вакум,13,Вакум,2,Паркет
2 өрөө,1989,"3, 4 хороолол",9,Байхгүй,Баянгол,Лизинггүй,1 тагттай,43.0,Бүргэд,8,Вакум,3,Паркет
4 өрөө,2010,"40, 50 мянгат",5,Байгаа,Сүхбаатар,Лизинггүй,3+ тагттай,123.0,Бүргэд,3,Вакум,8,Паркет
2 өрөө,2012,Бусад,9,Байхгүй,Баянгол,Лизинггүй,1 тагттай,54.0,Бүргэд,7,Вакум,2,Паркет
2 өрөө,2019,19-р хороолол,14,Байхгүй,Хан-Уул,Банкны лизингтэй,1 тагттай,54.79,Бүргэд,6,Вакум,2,Паркет
3 өрөө,1990,6-р бичил,9,Байхгүй,Баянгол,Лизинггүй,2 тагттай,40.0,Төмөр,1,Мод,4,Мод
1 өрөө,2017,Зайсан,7,Байхгүй,Хан-Уул,Лизинггүй,1 тагттай,43.0,Бүргэд,5,Вакум,1,Паркет
1 өрөө,2014,14-р хороолол,12,Байхгүй,Баянзүрх,Лизинггүй,1 тагттай,33.0,Бүргэд,2,Вакум,2,Паркет
2 өрөө,2005,10-р хороолол,1,Байхгүй,Баянгол,Лизинггүй,1 тагттай,52.0,Төмөр,1,Вакум,3,Паркет
1 өрөө,2015,19-р хороолол,15,Байхгүй,Хан-Уул,Лизинггүй,1 тагттай,29.0,Бүргэд,14,Вакум,1,Паркет
2 өрөө,2018,100 айл,12,Байхгүй,Сүхбаатар,Хувь лизингтэй,1 тагттай,65.5,Бүргэд,2,Вакум,3,Паркет
2 өрөө,2014,Зайсан,5,Байхгүй,Хан-Уул,Банкны лизингтэй,1 тагттай,50.0,Мод,9,Вакум,5,Паркет
2 өрөө,2019,Бусад,15,Байхгүй,Баянзүрх,Лизинггүй,1 тагттай,50.0,Бүргэд,3,Вакум,2,Паркет
2 өрөө,2019,19-р хороолол,10,Байхгүй,Баянгол,Лизинггүй,1 тагттай,47.68,Төмөр вакум,7,Вакум,2,Паркет
3 өрөө,2015,Зайсан,10,Байгаа,Хан-Уул,Хувь лизингтэй,1 тагттай,90.0,Бүргэд,8,Вакум,4,Паркет
3 өрөө,1990,Төмөр зам,9,Байгаа,Баянгол,Банкны лизингтэй,1 тагттай,80.0,Бүргэд,3,Вакум,4,Паркет
2 өрөө,2020,14-р хороолол,10,Байхгүй,Баянзүрх,Хувь лизингтэй,1 тагттай,47.0,Бүргэд,5,Вакум,2,Паркет
2 өрөө,2018,Сансар,5,Байгаа,Баянзүрх,Лизинггүй,1 тагттай,48.42,Бүргэд,3,Вакум,2,Паркет
3 өрөө,2012,Баруун 4 зам,12,Байхгүй,Баянгол,Банкны лизингтэй,2 тагттай,55.0,Бүргэд,9,Вакум,3,Паркет
2 өрөө,2015,Зайсан,13,Байхгүй,Хан-Уул,Лизинггүй,1 тагттай,52.0,Төмөр,9,Вакум,2,Паркет
2 өрөө,2013,"3, 4 хороолол",12,Байхгүй,Баянгол,Лизинггүй,1 тагттай,45.0,Бүргэд,8,Вакум,2,Паркет
1 өрөө,2015,21-р хороолол,10,Байхгүй,Сонгино Хайрхан,Банкны лизингтэй,1 тагттай,31.9,Бүргэд,10,Вакум,2,Паркет
3 өрөө,2013,1-р хороолол,14,Байгаа,Баянгол,Лизинггүй,2 тагттай,70.0,Бүргэд,13,Вакум,3,Паркет
2 өрөө,2017,19-р хороолол,12,Байхгүй,Хан-Уул,Лизинггүй,1 тагттай,54.22,Бүргэд,6,Вакум,3,Паркет
1 өрөө,2010,10-р хороолол,10,Байхгүй,Баянгол,Лизинггүй,1 тагттай,36.0,Төмөр,9,Вакум,1,Паркет
3 өрөө,2018,Бусад,12,Байхгүй,Баянзүрх,Банкны лизингтэй,1 тагттай,72.6,Бүргэд,6,Вакум,4,Паркет
2 өрөө,2014,Дарь Эх,6,Байхгүй,Баянзүрх,Лизинггүй,1 тагттай,42.0,Бүргэд,4,Вакум,2,Паркет
3 өрөө,2020,Нэхмэлийн шар,16,Байхгүй,Хан-Уул,Банкны лизингтэй,1 тагттай,75.27,Төмөр вакум,6,Вакум,3,Паркет
2 өрөө,2020,19-р хороолол,16,Байхгүй,Хан-Уул,Лизинггүй,1 тагттай,58.0,Бүргэд,5,Төмөр вакум,2,Паркет
1 өрөө,2020,Бусад,12,Байхгүй,Баянзүрх,Лизинггүй,1 тагттай,34.0,Бүргэд,8,Вакум,1,Паркет
2 өрөө,2010,5-р хороолол,10,Байхгүй,Сүхбаатар,Лизинггүй,1 тагттай,83.0,Бүргэд,10,Вакум,5,Плита
1 өрөө,2015,5 шар,14,Байхгүй,Сонгино Хайрхан,Лизинггүй,Тагтгүй,30.0,Бүргэд,12,Вакум,2,Паркет
2 өрөө,1990,Ханын материал,5,Байхгүй,Сонгино Хайрхан,Лизинггүй,1 тагттай,29.0,Бүргэд,1,Вакум,4,Мод
2 өрөө,2010,21-р хороолол,12,Байхгүй,Сонгино Хайрхан,Лизинггүй,1 тагттай,49.0,Бүргэд,7,Вакум,2,Паркет
1 өрөө,2012,Шар хад,4,Байхгүй,Баянзүрх,Лизинггүй,1 тагттай,26.0,Бүргэд,2,Вакум,2,Паркет
4 өрөө,2013,Хансвилл хотхон,15,Байхгүй,Хан-Уул,Лизинггүй,2 тагттай,118.0,Бүргэд,12,Вакум,4,Паркет
4 өрөө,2014,Бусад,6,Байгаа,Баянгол,Лизинггүй,1 тагттай,204.0,Бүргэд,2,Вакум,6,Паркет
2 өрөө,2020,Офицер,16,Байхгүй,Баянзүрх,Хувь лизингтэй,1 тагттай,55.7,Бүргэд,3,Вакум,2,Паркет
3 өрөө,2019,Төмөр зам,16,Байхгүй,Баянгол,Лизинггүй,1 тагттай,83.0,Төмөр,6,Вакум,4,Паркет
3 өрөө,2019,Яармаг,5,Байхгүй,Хан-Уул,Лизинггүй,1 тагттай,61.0,Төмөр,2,Модон вакум,3,Паркет
2 өрөө,2011,10-р хороолол,6,Байхгүй,Баянгол,Лизинггүй,1 тагттай,44.8,Бүргэд,2,Вакум,3,Ламинат
3 өрөө,2018,Нарны хороолол,12,Байхгүй,Баянгол,Лизинггүй,1 тагттай,89.0,Төмөр,1,Вакум,3,Паркет
2 өрөө,2019,Бага тойрог,12,Байхгүй,Сүхбаатар,Хувь лизингтэй,1 тагттай,43.0,Төмөр,4,Вакум,2,Паркет
2 өрөө,2019,Офицер,16,Байхгүй,Баянзүрх,Лизинггүй,1 тагттай,50.0,Бүргэд,6,Вакум,3,Паркет
2 өрөө,1994,1-р хороолол,9,Байхгүй,Сонгино Хайрхан,Лизинггүй,Тагтгүй,56.0,Төмөр,1,Вакум,4,Паркет
